id,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
2SUQGI9ztmp0PQd1J8SVHx,0.235,0.484,299213,0.381,3.6000000000000007e-06,0.0998,-6.705,0.0711,106.65,0.3720000000000001
6HYKgl1NaCgJkm24EeaeKs,0.00216,0.351,166333,0.903,7.44e-05,0.252,-2.341,0.0681,180.032,0.354
5smg7I3dlFezDBYjLY2f0S,0.983,0.401,107464,0.0268,0.879,0.121,-23.912,0.0449,121.47,0.0725
1bLjm7Gqjbuv57OxZdhLrP,0.204,0.629,220293,0.807,0.0,0.252,-4.255,0.0371,122.997,0.493
0ma7lbs8BsVIv2kSaqOsDI,0.0254,0.439,272537,0.928,0.0,0.1,-4.096,0.233,169.928,0.599
2H1G5ubtYJiPGbUJG5ve13,0.91,0.688,79216,0.302,0.871,0.103,-16.802,0.352,139.525,0.835
5hrT5sukNbTb6xKPyYdo0I,0.033,0.76,232025,0.4970000000000001,0.0,0.0885,-7.837999999999999,0.147,128.062,0.205
4RuYDrJ4a2ybcEVkSy1xFB,0.991,0.222,121045,0.0584,0.946,0.1,-22.44,0.0322,143.786,0.0471
4kDTvLhGF29gFsqceuxBSC,0.5670000000000001,0.462,261080,0.387,0.0,0.1639999999999999,-7.401,0.0292,122.698,0.0428
1pLbS57mLE8iG4njSQIAtX,0.6779999999999999,0.652,225147,0.24,0.00652,0.0784,-15.691,0.0295,83.02,0.257
0XA9B3KXLmdgaQ2KcIJa3h,0.134,0.652,223007,0.53,0.0,0.1369999999999999,-4.744,0.0497,122.028,0.335
4hexDDErC1cS0SF4Eqrz8k,0.0905,0.58,283280,0.6659999999999999,0.0,0.178,-6.664,0.0337,132.997,0.222
2IAaBzOLUtr2hqcwOItFWJ,0.0333,0.7440000000000001,213533,0.633,0.0,0.144,-7.732,0.113,120.011,0.5489999999999999
3KN0D3jPB4Hqi1xyuOoeKL,0.649,0.6809999999999999,358440,0.319,5.7e-05,0.113,-9.927,0.0395,121.783,0.21
4C1Smq2t3MVOPzsUPWW0oX,0.139,0.8909999999999999,204500,0.62,1.6100000000000002e-05,0.0805,-7.462999999999999,0.244,98.093,0.404
4ojwGTehgBRAg52jbFgzJg,0.348,0.755,187493,0.72,0.0,0.168,-4.215,0.0826,175.93,0.713
75e1EYhLzB3mQZQBcRmklN,0.866,0.397,48480,0.218,2.55e-05,0.0819,-10.47,0.0403,209.793,0.5670000000000001
4Iam3vZMJCMltFkK9mNruw,0.639,0.494,240627,0.412,4.46e-06,0.0631,-5.687,0.133,113.108,0.378
0szmjOw9XbtbQYWz0GvXSp,0.344,0.517,244960,0.622,0.0699,0.498,-9.135,0.0337,96.964,0.51
5bDilSQheMSeNM1VdmSz9n,0.00402,0.866,218840,0.664,0.00796,0.0728,-5.2360000000000015,0.0657,109.984,0.0823
5XeIQO9gGkGo54naYVVeJP,0.0478,0.638,246509,0.659,0.000195,0.459,-7.023,0.0277,107.991,0.665
0XkzJLCRxwgxP63Gtj1wKA,0.181,0.556,279326,0.523,3.22e-06,0.109,-7.3,0.122,154.892,0.215
3MRQn2RYo2VLYMoStnLRxu,0.994,0.491,346587,0.0176,0.927,0.0985,-26.911,0.0644,125.793,0.0901
7d9sZF7jmepe2EYdETlNWK,0.00327,0.325,218600,0.903,6.13e-06,0.0962,-3.173,0.117,148.446,0.401
22vU1n5k6pOuY6VOnQo3oz,0.0881,0.755,217500,0.527,0.0065299999999999,0.202,-14.475,0.0656,107.729,0.362
28P6Cr4NvWmCrFj2hH66dU,0.12,0.826,203500,0.504,0.0,0.148,-6.026,0.052,123.967,0.476
7AOdyU64RafmvJUL4WMotN,0.0112,0.345,204587,0.574,1.6100000000000002e-05,0.343,-7.431,0.0435,116.679,0.0736
0lrtYwuy37bJzsO2LHz2kj,0.0519,0.725,262675,0.4970000000000001,0.017,0.1369999999999999,-7.9289999999999985,0.057,171.988,0.954
25rc1PFgPvtV6GFSloyOI0,0.0344,0.738,264973,0.7040000000000001,0.0,0.162,-1.69,0.131,121.059,0.152
0HU8CeTestQjoRF2ekaLqx,0.295,0.735,211296,0.639,0.0,0.108,-7.463999999999999,0.247,158.865,0.695
3YPlsrk0Voe8AOa1jyN891,0.0156,0.67,158773,0.847,0.0,0.22,-3.723,0.043,150.109,0.613
589b0rCmtbwI1xz7brhISe,0.00599,0.421,118465,0.785,1.5e-06,0.0941,-9.461,0.095,117.021,0.396
2wu2C3Tij2Prb7LIbutDqB,0.379,0.618,208360,0.764,0.000211,0.108,-7.086,0.0299,87.012,0.447
5bBUDJUfGcG7eFy3Bf4fXv,0.25,0.85,235507,0.524,2.46e-06,0.114,-9.375,0.204,120.004,0.6859999999999999
4XYFVhHi6rDAV6FA5Ksh2i,0.535,0.0,138206,2.03e-05,0.226,0.591,-33.379,0.0,0.0,0.0
44F7Ieb36A6B2mXgrJLdR9,0.000371,0.547,241787,0.84,0.0,0.0562,-4.1560000000000015,0.0551,85.001,0.479
0aaOrTcwzvbTni3zUarEaT,0.000372,0.297,351387,0.506,0.000225,0.104,-6.609,0.033,140.716,0.11
5HKv1sFHbXgmXBih203HxT,0.399,0.532,243797,0.319,2.52e-05,0.138,-7.461,0.0288,62.984,0.166
08VEQesIyvMu4xIxec8lMT,0.3720000000000001,0.28,198014,0.42,8.87e-06,0.134,-9.553,0.0366,65.13,0.148
7EYv3adMrIC5mqurz7fHhD,0.028,0.669,179225,0.937,1.7899999999999998e-05,0.318,-4.053999999999999,0.0714,75.013,0.223
36o4taPyOdnOMf01ERmn9a,0.706,0.603,131773,0.593,0.0,0.121,-4.685,0.109,101.956,0.523
0KfgfxTnqfX4IfhVDpPYTd,0.119,0.87,186456,0.484,0.0,0.194,-12.323,0.366,139.993,0.32
2akr5IEj1pJSAVeosnwH7q,0.287,0.632,297427,0.511,0.0,0.342,-5.263,0.0238,109.998,0.356
4qULqxfCRhJAXVc75UupQB,0.0522,0.7040000000000001,239991,0.722,0.0,0.0645,-3.524,0.045,122.094,0.675
39liuGHPxn2sAyvO6DINor,0.329,0.833,149080,0.6729999999999999,0.0,0.136,-6.981,0.315,148.019,0.753
7ejAeKSETTe2vQCiS4Ad9e,0.6,0.545,213951,0.64,0.00735,0.112,-6.864,0.0349,120.318,0.652
4NHuyxiG4Cl2wfqWIzT1hL,0.0338,0.511,229760,0.8759999999999999,0.0,0.645,-4.287,0.0337,142.056,0.291
0JiVRyTJcJnmlwCZ854K4p,0.186,0.6759999999999999,161200,0.929,0.000405,0.121,-3.194,0.0458,97.019,0.157
0cc8p7dRYCalMA42x6gfqY,0.06,0.964,168000,0.608,2.71e-06,0.111,-6.716,0.108,120.09,0.205
1F9WFVKQ0PT4EiZNoZQu2d,0.0358,0.705,237742,0.529,0.00338,0.42,-6.585,0.029,110.207,0.931
1yIMrzF45Ven2FzPFAr0Gg,4.650000000000001e-05,0.376,244587,0.939,0.00023,0.109,-2.094,0.0781,167.90400000000002,0.529
4qdgv45EPcQqpQ08tF34f8,0.0747,0.8420000000000001,179507,0.498,0.0,0.123,-6.837999999999999,0.505,150.933,0.32
2FiSTH0GYpIioUgjfzMIja,0.0444,0.648,239465,0.736,0.000137,0.171,-7.947999999999999,0.0385,103.027,0.378
3CwY9duCa29ye9TDno8mXT,0.00312,0.455,201147,0.7190000000000001,3.58e-05,0.165,-5.03,0.1689999999999999,179.89,0.637
6Xi897JXNLSoIaoYZwgTLc,0.0522,0.5660000000000001,193867,0.444,0.0,0.158,-12.069,0.147,146.991,0.161
0nJzekxLI0x35YtKg0FdZ2,0.038,0.586,191520,0.848,0.00064,0.122,-6.899,0.297,137.72299999999998,0.645
7BxJz17EyAHjZlHEEqrtm6,0.00329,0.488,282126,0.68,0.398,0.144,-8.142999999999999,0.0328,139.984,0.64
1XSoEETVRA7mteA8lA2ozh,0.0933,0.6,281283,0.579,0.0007599999999999,0.108,-7.46,0.0266,99.745,0.266
3dBveK0fmnxbiXXgAX6lau,0.0511,0.7170000000000001,235477,0.347,2.43e-06,0.087,-10.265,0.0636,84.98700000000002,0.0589
3bIQIx7hveYPQDdhjZ1kcq,0.0799,0.797,250387,0.642,1.19e-05,0.371,-8.082,0.0725,113.999,0.667
6hKpIzJWHQduwojjkWG8zt,0.117,0.445,216143,0.67,0.0,0.0595,-4.973,0.0328,74.04899999999998,0.378
6VBuV3fk37EGAqFbDVQjHv,0.0468,0.644,280790,0.754,2e-06,0.112,-6.567,0.0697,90.014,0.565
0jWHVt7QkVRWCj2Sw2Ncl3,0.716,0.509,250633,0.339,0.0085,0.126,-10.64,0.0348,118.385,0.134
3md9ih5DcuqhYO6FVs6KDs,0.996,0.398,118387,0.00956,0.988,0.111,-36.329,0.0554,69.067,0.357
3NAGKEkJN7cUTaIYqFnF8l,0.00259,0.66,254879,0.652,0.0,0.0673,-4.747,0.0582,127.977,0.1669999999999999
1TVd8FHpeg1Afa92kaO0kR,0.908,0.359,152333,0.286,0.0036,0.109,-10.172,0.0338,152.205,0.229
5dBIVp9LgbZU0M0dagFAlc,0.0171,0.768,191840,0.688,0.0,0.262,-8.125,0.301,136.075,0.772
6HMSnRW8Htfd3YxdNgUF73,0.127,0.0,93452,6.19e-05,0.999,0.718,-18.685,0.0,0.0,0.0
0kwBATkVUAG7JRMEosNUUs,0.126,0.595,163292,0.772,0.926,0.221,-8.033,0.0367,134.9,0.345
3xy8karhdpkltgdwj9FGbQ,0.0471,0.5720000000000001,226909,0.498,4.67e-06,0.247,-10.484000000000002,0.431,109.192,0.5489999999999999
3Zm5SMUA3JH98Aty7Zc0xr,0.0007019999999999,0.426,177840,0.965,0.00189,0.179,-3.796,0.103,186.081,0.8
0vtKLjkpdHoysT5ZPcwgA7,0.188,0.648,222320,0.585,0.0,0.117,-6.652,0.0298,172.023,0.61
09eSdS5RTgyodJt3krr5AC,0.129,0.362,231600,0.371,0.0441,0.121,-8.383,0.0324,148.376,0.107
74cvkvTVxAXCew97vBnYiy,0.0508,0.813,271219,0.569,0.0016,0.056,-6.068,0.0468,123.028,0.18
7j6OJzMIJL5JcFHyeSJZGV,0.308,0.684,100009,0.785,2.69e-05,0.15,-3.903,0.274,143.84,0.486
6dtWKqqdveI3YvdYJQKWWn,0.815,0.611,226653,0.319,0.0151,0.108,-10.743,0.0357,124.92,0.176
07cDm2mEYe7KHCHjKYSGdU,0.174,0.456,180793,0.535,0.0,0.138,-7.919,0.41,81.003,0.621
0Cyui3k9S61bue3uMkBD9S,0.31,0.758,180000,0.4270000000000001,0.0,0.115,-9.835,0.113,139.911,0.489
7inSg6yb8RzQ4ADeSEWDgD,0.276,0.7979999999999999,162820,0.8109999999999999,1.47e-05,0.146,-6.875,0.0408,122.491,0.8690000000000001
7ItFoQDmQIh3MAPsxiP6Vt,0.0108,0.483,177025,0.841,2.71e-06,0.382,-5.115,0.0964,114.382,0.204
554dAjQxsN1DrNL3dKgp5c,0.014,0.61,209453,0.8240000000000001,1.6899999999999994e-05,0.138,-5.2170000000000005,0.0347,128.025,0.472
14RRHdmfjGPhuWBhkl4Ne4,0.0133,0.755,163655,0.69,0.0,0.078,-4.823,0.161,175.928,0.336
45CPhDilfgK14IE7LbNvPh,0.0585,0.662,210427,0.632,2.73e-06,0.131,-5.4270000000000005,0.0632,127.754,0.402
1nZQy1q9MzakxusgQ5hwML,0.483,0.695,192547,0.626,0.0,0.22,-5.329,0.0324,112.441,0.95
0K83VVfg5Y4bPoZ4kmytKH,0.382,0.491,252372,0.375,0.0,0.103,-10.031,0.2,97.116,0.19
6REPF37KwcWMqyk6XCuB7p,0.612,0.261,274668,0.524,2.11e-06,0.0923,-6.697,0.0437,58.883,0.119
0Qm14E0Scc9hpGPwhowHEP,0.0171,0.665,392592,0.601,0.833,0.208,-7.981,0.0294,105.002,0.0999
1bkapKwWONjhfNhSCWoLwk,0.0528,0.431,550773,0.8220000000000001,0.00019,0.25,-4.123,0.0519,165.199,0.909
4aMrd3aAnuVgGbwdmAQWY4,0.984,0.696,50274,0.3,0.624,0.17,-12.647,0.0321,154.918,0.8490000000000001
2oHDXaIgFkD41mkocZKMKC,0.282,0.797,173558,0.518,0.0,0.0954,-12.625,0.281,139.988,0.7170000000000001
1r80wrX4heL4wrllGZ0ogG,0.00172,0.585,251275,0.828,0.0,0.097,-3.646,0.032,109.01,0.753
0Sox7tv3MK5h6AkFLUPHtY,0.371,0.753,248387,0.39,0.000815,0.125,-7.294,0.0403,136.747,0.374
3qrHTum1iqRBRAQwzqOn07,0.0213,0.504,277160,0.6509999999999999,0.000202,0.246,-6.682,0.0281,80.934,0.284
73D5hBkiVZkopZrmBZTBWf,0.878,0.632,68588,0.18,0.0,0.249,-20.55,0.685,85.00399999999998,0.7040000000000001
4WwziJRU6hAdI4j8C0j0QI,0.64,0.679,280357,0.48,0.0,0.0315,-8.548,0.0775,155.014,0.8370000000000001
7fxHpjrR6YwyFcp19P6tv6,0.97,0.281,259735,0.0842,7.09e-06,0.0776,-17.476,0.0474,202.416,0.088
5mEqD00bdFcsiVd0MfvEeF,0.0316,0.206,131667,0.871,6.55e-05,0.0596,-5.751,0.419,175.6,0.125
2fRoKHW3lzNUKIUTade8nL,0.115,0.785,227560,0.476,0.00165,0.092,-9.805,0.115,118.931,0.223
2j8MsmmNqmc6UBEA54KOlY,0.0587,0.64,249040,0.8490000000000001,0.0,0.303,-5.684,0.154,76.983,0.6409999999999999
4yWCiMOk150jbE3NPuhXHu,0.976,0.71,120348,0.187,4.32e-06,0.0939,-15.505,0.0359,85.029,0.586
5ucGdfQWcyaiWfQPZKQnWD,0.059,0.821,202040,0.8270000000000001,0.0,0.305,-5.0310000000000015,0.189,136.062,0.596
73X3FOZWP0ktM0bebojQd4,0.502,0.602,245551,0.8959999999999999,0.0,0.203,-5.992999999999999,0.175,129.911,0.845
2QmCs6wBF2dfUSZsMtTo1x,0.1,0.687,190707,0.845,0.0,0.0472,-4.37,0.0576,87.97200000000002,0.809
0IsAEXwuy46qn0bbJYdWIH,0.934,0.613,255307,0.24,0.0,0.106,-8.323,0.0448,120.158,0.275
7wwYJl8a1qF4V11we7XIbu,0.0135,0.705,179160,0.531,2.11e-06,0.16,-7.0310000000000015,0.0281,107.013,0.425
6YGVK9xgH2LI4Ghw6gqUxx,0.0052299999999999,0.335,224973,0.825,0.00429,0.226,-5.598,0.0506,177.15599999999995,0.682
2C0KFbb4v9CNWR5c9jWcKC,0.003,0.7879999999999999,197547,0.472,0.0322,0.59,-9.021,0.0475,130.084,0.257
2ouOVzQTzSsLa2OH1Zxhvu,0.00207,0.6859999999999999,187654,0.862,1.12e-05,0.148,-3.426,0.034,87.48,0.472
1V8c3uV6p7uTsfQof5oRXg,0.162,0.818,208235,0.4970000000000001,0.0,0.0645,-7.249,0.0502,102.042,0.8140000000000001
2bCjaF7cRm53Wdq9RtkYJu,0.0188,0.601,182400,0.591,0.0766,0.126,-7.407,0.0337,150.04399999999995,0.37
1SJhYNxOZSItqrB6upWyE6,0.431,0.75,202340,0.513,0.0,0.0755,-9.576,0.0911,90.998,0.466
0zSImsfpon8yPLkF6S6nJF,0.597,0.607,182851,0.524,0.0,0.091,-8.084,0.0315,109.819,0.615
5yDJpu0xh0d1w13gXaE3lS,0.0087599999999999,0.5820000000000001,243853,0.928,5.03e-06,0.297,-4.659,0.0635,113.043,0.565
4rCrSoFxqRFmnHQyFGlkbA,0.0769,0.688,194760,0.737,0.6409999999999999,0.114,-9.31,0.0678,131.042,0.6659999999999999
4ou5xyFUJX4VwX76tw1qb1,0.379,0.928,240000,0.675,0.0,0.0533,-3.535,0.0566,105.952,0.794
0xx5CXMss5CFv2GPkg97aC,0.0767,0.611,204827,0.562,3.23e-06,0.118,-7.849,0.0874,74.994,0.318
1JoAjYaI3zvhXVx41HH7Fc,0.991,0.397,158066,0.0315,0.926,0.0925,-22.308000000000003,0.0392,72.833,0.18
5kgqTe1BM720OjU78TGYDw,0.117,0.762,190400,0.797,0.0,0.202,-2.71,0.135,122.066,0.525
0ygOBx60exSPPvnI4sS28r,0.7020000000000001,0.234,230417,0.414,0.0,0.0391,-8.371,0.0476,78.21600000000002,0.144
5Gx2SIkIWdSzdxnvfO3TJy,0.0821,0.6859999999999999,216002,0.72,0.0,0.414,-6.084,0.225,146.026,0.326
2WWruw7ul9N7eqoHELyMc2,0.173,0.6559999999999999,189307,0.804,0.0,0.8370000000000001,-5.191,0.363,125.882,0.314
3hDp5jRxvtD31giFGUaE1x,0.237,0.715,271154,0.522,0.0,0.389,-4.69,0.151,158.023,0.233
6WgYoOtcXnmyv4cK6RRtYv,0.26,0.743,177000,0.647,1.61e-06,0.322,-6.194,0.0338,141.226,0.9
0fivzT98mFK9EZAtJtV2iW,0.0142,0.795,193687,0.597,0.0,0.3,-6.5920000000000005,0.263,128.907,0.457
5648YJgWmV5TSYRdF6Cxl1,0.0869,0.7879999999999999,208400,0.516,0.0,0.134,-8.533,0.0742,118.986,0.191
66YtIqT0kN4958EXnCnAmE,0.1639999999999999,0.404,167173,0.81,0.0,0.504,-4.033,0.189,154.918,0.34
3zhK6zKrLWxdgwtT1Nzu1c,0.1689999999999999,0.113,175216,0.8140000000000001,0.991,0.5920000000000001,-13.845999999999998,0.0718,83.87700000000002,1e-05
7HU0fgCVI8ZcdCum2bZThz,0.302,0.669,194284,0.937,0.7829999999999999,0.118,-4.325,0.0397,110.006,0.344
1MksGqIztTT6M9R1ErKVs8,0.629,0.482,325840,0.7809999999999999,2.87e-06,0.413,-5.334,0.411,57.967,0.336
36rqjSUBaArtMBLWrzwInc,0.0944,0.573,227653,0.473,0.397,0.199,-10.839,0.0268,77.494,0.515
2Nk3gXgekore0lfB7PCnub,0.319,0.706,211267,0.713,0.0,0.114,-3.609,0.0367,142.002,0.973
1yEzWCIc2MUt9Fw1p25YUo,0.00503,0.654,225447,0.903,0.0,0.0875,-3.117,0.121,124.988,0.659
7APSdsbTKdqdPcfwooIrKH,0.284,0.7340000000000001,229412,0.355,0.00566,0.112,-10.93,0.0339,136.023,0.258
7hQYakDtSt1uj9W6NAOQxI,0.996,0.505,234767,0.0409,0.948,0.104,-20.356,0.0472,172.34099999999995,0.31
1COWV6U3LKqCBpiHPthbiB,0.994,0.6709999999999999,173719,0.2,0.939,0.114,-23.978,0.0365,107.517,0.53
4ftYIbHbKSVZWyrveFHCNu,0.61,0.519,231760,0.515,5.660000000000003e-05,0.107,-9.448,0.031,80.329,0.7140000000000001
60eOMEt3WNVX1m1jmApmnX,0.002,0.546,246787,0.583,0.173,0.115,-7.317,0.0348,128.017,0.235
4hnhSZTKf77tZjOBjzL5BM,0.187,0.66,113000,0.528,0.943,0.174,-8.139,0.109,84.93799999999997,0.532
0WQcnrsEqrY2e5nexGe3HX,0.0889,0.9,236227,0.532,0.0,0.0533,-5.516,0.0744,140.023,0.5920000000000001
4W64l7GktcWRZhQWHDoKaF,0.528,0.517,308500,0.622,0.00164,0.12,-5.476,0.0353,119.809,0.0947
02gj0J38nzyO9lNi9mzi3A,0.0345,0.586,242293,0.865,5.55e-06,0.165,-4.092,0.319,172.917,0.468
67ZuMlC2hS1G0kBuxjUzcC,0.921,0.599,150550,0.261,0.33,0.0864,-13.630999999999998,0.0506,103.007,0.6940000000000001
5nMBzG9xVnJZTpZKgnWCec,0.585,0.726,169040,0.6679999999999999,0.000338,0.165,-5.916,0.158,139.885,0.604
6gtNiLJNLBcV0P6Juenstp,0.5429999999999999,0.64,212495,0.5479999999999999,3.1e-06,0.303,-6.965,0.147,148.077,0.181
4n6TxUxKF7VBXZSRLGivAC,0.135,0.615,146184,0.7040000000000001,0.0,0.132,-6.955,0.345,158.509,0.517
30QNjcM3Q1GnLFIIJjWQL1,0.969,0.388,169410,0.0859,7.35e-05,0.108,-16.061,0.0472,88.25299999999999,0.19
03hqMhmCZiNKMSPmVabPLP,0.113,0.359,264038,0.6,1.32e-06,0.0952,-7.317,0.0398,175.894,0.195
1xUQwXDDKW79z7GRUt2vMW,0.0315,0.9,173683,0.488,0.0,0.101,-6.371,0.274,83.49799999999998,0.679
772E0ETHUfEwT5gJJOXW0C,0.0806,0.6920000000000001,225579,0.846,0.0,0.0466,-5.773,0.183,139.983,0.563
7dOeiXeTSfA1ixaYmQcWu7,0.1669999999999999,0.401,201257,0.872,0.0,0.362,-3.641,0.314,104.592,0.472
0Pl5XX0MbdQ5E702GBhnUn,0.000114,0.501,205987,0.968,0.00868,0.6829999999999999,-5.324,0.12,149.989,0.392
6E39QsoWB7JjphPF9xCQSN,0.117,0.65,268813,0.8009999999999999,0.000231,0.347,-2.178,0.0694,124.123,0.356
1xpv74iYg4ZSKHX1WcnTQF,0.863,0.5660000000000001,178795,0.261,0.0,0.106,-8.801,0.0375,97.595,0.477
4yN6xPLopmTLvc27pO9LIE,0.204,0.685,221027,0.731,0.0,0.0722,-5.119,0.093,177.912,0.7859999999999999
371H6HjS4SXGbQ9IVfFUIL,0.588,0.6809999999999999,227655,0.333,0.0,0.086,-8.582,0.0974,118.05,0.564
6ImNTJH4BqGfcx45IueM38,0.379,0.614,251857,0.618,3.8e-05,0.0784,-7.779,0.0612,107.674,0.269
1FY8gDAydm8CfGYp7Lv9ce,0.105,0.648,202347,0.616,0.0,0.161,-7.82,0.0606,105.985,0.275
1cPfKp9ThNZ1fez9itmUMN,0.82,0.524,333265,0.504,0.0,0.0817,-7.641,0.05,123.66,0.327
2nvmHk4JnsZ94mygliLsou,0.376,0.478,178920,0.643,1.25e-05,0.179,-7.62,0.215,117.299,0.239
7Ddh0jbUW6q0O1Mt7IYEPX,0.016,0.478,266931,0.7040000000000001,0.0,0.09,-8.271,0.0471,149.903,0.228
0fr7Nl49mFbf6nXXca6YwO,0.0181,0.588,269967,0.8290000000000001,0.000462,0.153,-6.1960000000000015,0.0511,140.041,0.495
0tP7W6M6JHtnhX92Mk9RAS,0.213,0.636,195762,0.481,0.0,0.123,-6.323,0.113,135.016,0.346
4qmT806nB5E33pZSYYqWcU,0.123,0.713,172636,0.546,0.0,0.109,-7.172999999999999,0.0565,97.854,0.458
0KTdKLiwmurQgFT7Y9mOM7,0.8740000000000001,0.8140000000000001,100812,0.333,3.54e-06,0.615,-11.56,0.189,99.994,0.387
76gUmNLXGQVOsGhfcshkFP,0.245,0.8390000000000001,205163,0.521,0.00545,0.607,-10.45,0.166,105.992,0.33
09CWfcYFhVhB1Bzfz1cLJ7,0.452,0.6609999999999999,224224,0.762,0.0,0.162,-4.307,0.0402,101.99,0.583
3rfupJaqyid3F5Fq3WMZp7,0.8440000000000001,0.9,117748,0.107,0.00454,0.108,-19.516,0.13,106.074,0.715
2TYyvCJgikY7B2AfHPE67M,0.205,0.7709999999999999,264739,0.527,0.0,0.107,-6.797999999999999,0.232,139.934,0.113
5AxDP2k21q0ogKjnbsDfmt,0.0451,0.8690000000000001,100310,0.493,0.0155,0.0894,-7.555,0.0443,105.537,0.528
7Ad0OLsUn63FoD4gnguZz5,0.0169,0.626,188467,0.7070000000000001,0.0,0.0769,-5.755,0.0425,88.54299999999998,0.653
3ze5haYQIPLiNHq3Iahz98,0.0715,0.785,208720,0.528,0.0,0.132,-7.729,0.0665,118.974,0.184
66qlqxhEMpSHOzjRK4il0b,0.0232,0.461,261154,0.8340000000000001,1.14e-05,0.14,-4.868,0.0989,135.007,0.471
384TqRlwlMfeUAODhXfF3O,0.00648,0.551,211720,0.741,0.00603,0.0707,-4.245,0.029,79.984,0.399
0gHcxtyWQT0HrlGxaxP1KT,0.204,0.8690000000000001,169787,0.682,0.0554,0.132,-9.113,0.19,140.084,0.634
0zms6rKU9lh6BbIrp1gDcZ,0.351,0.5920000000000001,199056,0.728,1.03e-05,0.459,-6.3420000000000005,0.205,62.966,0.395
70lnL3QaSOIIyMa2X9aVRL,0.187,0.75,195213,0.76,0.0,0.0548,-4.836,0.198,183.817,0.893
0GSUry7Qw9ofdMV9RfvMFC,0.475,0.951,90494,0.422,0.0,0.11,-7.3,0.356,119.868,0.63
4PxDHEEyHgYC6NUgqMtDFy,0.136,0.7120000000000001,214760,0.511,0.0,0.133,-5.723,0.0447,87.007,0.182
1s70cjkrdj9lpEeQQlmS9l,0.192,0.632,169062,0.946,0.0,0.495,-2.784,0.277,125.061,0.324
1w8KJUP2hZ57CbJq7Z1cBD,0.991,0.565,94059,0.0357,0.946,0.113,-18.991,0.0722,66.007,0.516
3E895HtTn6lB40SA0l9EkL,0.708,0.395,226116,0.409,1.62e-05,0.0982,-8.58,0.056,74.08800000000002,0.193
1kBCDfKuTlsLERXOBcmzWv,0.6709999999999999,0.166,154181,1.0,0.919,0.977,-19.012,0.055,113.189,1e-05
0LDFH1WLQ6NPEMH556LUGs,0.245,0.544,187240,0.459,0.0,0.0627,-7.684,0.245,172.12,0.418
4XOlo2K3XX1ICy1KfEiWyO,0.7120000000000001,0.526,208144,0.525,0.000148,0.139,-12.345,0.26,73.73100000000002,0.66
5UFvcTCbp9P057YbRNsJ3U,0.74,0.345,187157,0.193,4.2e-06,0.117,-10.236,0.0328,77.547,0.268
7nDLdzyh2IDjL77JBmZTiQ,0.124,0.5660000000000001,181533,0.8740000000000001,0.0,0.379,-5.164,0.0566,152.039,0.8270000000000001
0oTGa77jJ1H5joTG5SvxFj,0.0185,0.529,176067,0.89,0.00112,0.341,-6.104,0.0388,96.731,0.875
2BlM00LsKY0pFKEChrQa9Y,0.7340000000000001,0.56,260852,0.315,1.26e-06,0.105,-8.532,0.05,78.06,0.138
1v7HQKegIjcBAsAsHjnXZU,0.494,0.495,265787,0.589,0.0,0.237,-6.642,0.0661,106.386,0.5760000000000001
2Te14aSrBgFj1CE2sBBVMX,0.0184,0.602,205660,0.7240000000000001,0.0,0.606,-3.469,0.0352,100.064,0.451
03w1u0L5fS0F7izSUkdqS2,0.0464,0.63,221000,0.782,0.0,0.0944,-4.046,0.225,150.076,0.657
3J7iUsiftcjZxPfewt4jM6,0.996,0.688,209361,0.0195,0.957,0.095,-20.35,0.0567,132.225,0.293
76cQg9zKImVOYRz6sU6xvw,0.369,0.899,264000,0.259,0.0741,0.103,-8.266,0.0638,119.948,0.384
5mjXwbpi0NDeMqmNDoT0pP,0.102,0.58,197720,0.436,0.0,0.0852,-6.345,0.0452,127.914,0.124
7wfQfnNFGWLD0BzcDngCRg,0.0647,0.938,175147,0.59,0.0,0.086,-7.117000000000001,0.282,100.07,0.465
39Q20GZHKK0IK8oKkhfxiJ,0.3670000000000001,0.672,192922,0.53,0.0,0.321,-6.43,0.0284,103.326,0.485
0OoODSk0hu4WWmi3yKbRP3,0.394,0.4970000000000001,339360,0.638,0.00249,0.133,-6.564,0.0316,82.285,0.569
4kL66iksPrNaqzKYlzDgoa,0.0103,0.7759999999999999,213245,0.732,0.000446,0.242,-5.516,0.265,121.057,0.422
6Od2OWvoT4embWAgIGeFRd,0.224,0.477,224400,0.7120000000000001,8.36e-06,0.118,-6.759,0.0653,109.965,0.407
7pBsquIkbED6W6uSQJGbkn,0.00608,0.604,211360,0.736,0.109,0.11,-5.596,0.0555,118.012,0.345
5ZvHcR4OSwvEV5IhigbTOT,0.019,0.611,349293,0.809,0.0185,0.114,-6.63,0.0342,118.003,0.428
0F58GE2TtHBim5o4ZTQUwK,0.373,0.593,156547,0.6729999999999999,0.000808,0.281,-6.324,0.117,150.526,0.88
7uFXJVcaCdYczD7mghv0bJ,0.521,0.649,252000,0.826,0.0,0.242,-4.916,0.363,120.278,0.655
4MAADpR6MjelkaZqe3Mgnv,0.0604,0.966,126386,0.435,0.22,0.0511,-4.944,0.0674,111.16,0.561
1B8MHa0NveCF1ViBEOZWO5,0.000491,0.522,232067,0.7509999999999999,2.22e-06,0.158,-5.46,0.0435,139.51,0.605
